docid,oldauthor,author,authordate,inferreddate,latestcomp,datetype,startdate,enddate,imprint,imprintdate,contents,genres,subjects,geographics,locnum,oclc,place,recordid,instances,allcopiesofwork,copiesin25yrs,enumcron,volnum,title,parttitle,earlyedition,shorttitle
mdp.39076005078881,"Meyer, John J (John Joseph)","Meyer, John J. (John Joseph)",b. 1873.,1935,1935,s,1935,    ,New York|R.D. Henkle|c1935,1935,,Fiction,,,,5108799.0,nyu,9927974,37,37,37,,,"13 seconds that rocked the world; | or, The mentator, | $c: by John J. Meyer ... a romance of a mankind director in an age of certified reason.",,True,"13 seconds that rocked the world; or, The mentator"
uc1.$b87361,"Childers, James Saxon","Childers, James Saxon",1899-,1936,1936,s,1936,    ,"New York|Farrar & Rinehart, incorporated|c1936.",1936,,Fiction|NotFiction,,,PZ3.C4377No,1812636.0,nyu,627582,2,3,2,,,A novel about a white man and a black man in the deep South / | $c: James Saxon Childers.,,True,A novel about a white man and a black man in the deep South
uc1.$b103982,"Nordhoff, Charles","Nordhoff, Charles",1887-1947.,1936,1936,s,1936,    ,"Boston|Little, Brown|c1936.",1936,,Fiction|NotFiction,,,PZ3.N764HuPS3527.O437H8 1938,807690.0,mau,1029025,2,3,3,,,The hurricane / | $c: by Charles Nordhoff and James Norman Hall.,,True,The hurricane
mdp.39015019222481,"Kaye-Smith, Sheila","Kaye-Smith, Sheila",1887-1956.,1936,1936,s,1936,    ,New York and London|Harper & brothers Publishers|1936.,1936,,Fiction,,,,11945471.0,nyu,2877417,2,2,2,,,"Rose Deeprose, | $c: by Sheila Kaye-Smith.",,True,Rose Deeprose
mdp.39015059377237,"Duranty, Walter","Duranty, Walter",1884-1957.,1937,1937,s,1937,    ,New York|Simon and Schuster|1937.,1937,,Fiction,,,PZ3.D9324On,282931.0,nyu,118755,2,3,3,,,"One life, one kopeck; | a novel, | $c: by Walter Duranty.",,True,"One life, one kopeck; a novel"
mdp.39015005103372,"Day Lewis, C. (Cecil)","Day Lewis, C. (Cecil)",1904-1972.,1937,1937,s,1937,    ,New York|London|Harper and brothers|1937,1937,,Fiction,,,PZ3.D3342Fr3,3835856.0,nyu,485257,2,2,2,,,"The friendly tree, | $c: by C. Day Lewis.",,True,The friendly tree
mdp.39015002984121,"Lewis, Wyndham","Lewis, Wyndham",1882-1957.,1937,1937,s,1937,    ,London [etc.|Cassell|1937,1937,,Fiction|NotFiction,,,PR6023.E97R4,1866952.0,enk,538540,1,3,3,,,"The revenge for love, | $c: by Wyndham Lewis.",,True,The revenge for love
uc1.$b70998,"Salminen, Sally","Salminen, Sally",1906-,1937,1937,s,1937,    ,New York|Farrar & Rinehart|c1937.,1937,,Fiction,,,PZ3.S1683Kat,397333.0,nyu,1200018,2,2,2,,,Katrina / | $c: by Sally Salminen ; translated from the Swedish by Naomi Walford.,,True,Katrina
mdp.39015030141710,"Baron, Dunsany, Edward John Moreton Drax Plunkett","Dunsany, Edward John Moreton Drax Plunkett, Baron",1878-1957.,1937,1937,s,1937,    ,New York|G. P. Putnam's sons|c1937,1937,,NotFiction,,,PZ3.D9248Ro2,577178.0,nyu,1375664,3,3,3,,,Rory and Bran,,True,Rory and Bran
uc1.$b610327,"Levin, Meyer","Levin, Meyer",1905-1981.,1937,1937,s,1937,    ,New York|The Viking Press|1937.,1937,,Fiction|UnknownGenre|NotFiction,,,PZ3.L578Ol,5504536.0,nyu,6094630,1,5,4,,,The old bunch | $c: [by] Meyer Levin.,,True,The old bunch
mdp.39015059405558,"Kaye-Smith, Sheila","Kaye-Smith, Sheila",1887-1956.,1938,1938,s,1938,    ,New York and London|Harper & brothers|1938.,1938,,Fiction,,,,3403015.0,nyu,157814,2,2,2,,,"Faithful stranger, and other stories, | $c: by Sheila Kaye-Smith.",,True,"Faithful stranger, and other stories"
miun.afy8947.0002.001,"Richardson, Dorothy M (Dorothy Miller)","Richardson, Dorothy M. (Dorothy Miller)",1873-1957.,1938,1938,s,1938,    ,New York|A. A. Knopf|1938,1938,,Fiction|NotFiction,"Women|Women authors|England|Fiction|Social life and customs|Autobiographical fiction, English|20th century",,PZ3.R3937Pi,1192272.0,nyu,1398907,3,22,15,2.001,2.0,"Pilgrimage,",,True,Pilgrimage
miun.afy8947.0003.001,"Richardson, Dorothy M (Dorothy Miller)","Richardson, Dorothy M. (Dorothy Miller)",1873-1957.,1938,1938,s,1938,    ,New York|A. A. Knopf|1938,1938,,Fiction|NotFiction,"Women|Women authors|England|Fiction|Social life and customs|Autobiographical fiction, English|20th century",,PZ3.R3937Pi,1192272.0,nyu,1398907,4,22,15,3.001,3.0,"Pilgrimage,",,True,Pilgrimage
wu.89052492741,"James, Will","James, Will",1892-1942.,1938,1938,s,1938,    ,New York|C. Scribner's sons|1938.,1938,,NotFiction,Rodeos|Cowboys,,PZ3.J237 Fl,2619354.0,nyu,5715067,2,2,2,,,"Flint Spears, cowboy rodeo contestant, | $c: by Will James; illustrated with drawings by the author and photographs.",,True,"Flint Spears, cowboy rodeo contestant"
mdp.39015063917739,"Ertz, Susan","Ertz, Susan",,1939,1939,s,1939,    ,"New York|London|D. Appleton-Century company, incorporated|1939.",1939,,Fiction,,,PZ3.E737On,1802889.0,nyu,782651,2,2,2,,,"One fight more, | $c: by Susan Ertz.",,True,One fight more
uc1.b4110045,"Saroyan, William","Saroyan, William",1908-1981.,1939,1939,s,1939,    ,"Boston, Mass.|Hairenik Press|1939.",1939,,Fiction|ContainsBiogMaterial,Armenian literature|Translations into English,,PS9990.A3S3,6503958.0,mau,6062276,2,2,2,,,"Hairenik, 1934-1939. | An anthology of short stories and poems by young Armenian writers in the United States, and translations of selected short stories from the original Armenian, collected from issues of the Hairenik weekly, 1934-1938 inclusive. | $c: With an introduction by William Saroyan.",,True,"Hairenik, 1934-1939. An anthology of short stories and poems by young Armenian writers in the United States, and translations of selected short stories from the original Armenian, collected from issues of the Hairenik weekly, 1934-1938 inclusive"
inu.32000007478300,"O'Hara, John","O'Hara, John",1905-1970.,1940,1940,s,1940,    ,"New York|Duell, Sloan and Pearce|c1940",1940,,Fiction|NotFiction,,,,653710.0,nyu,1376223,2,3,3,,,"Pal Joey, | $c: by John O'Hara.",,True,Pal Joey
inu.30000005026392,"Kafka, Franz","Kafka, Franz",1883-1924.,1941,1924,s,1941,    ,New York|A.A. Knopf|1941.,1941,,Fiction|UnknownGenre|NotFiction,,,PZ3.K11Cas5,1856418.0,nyu,1197758,1,8,5,,,"The castle, | $c: with an introductiion by Thomas Mann, translated from the German by Edwin and Willa Muir.",,True,The castle
uc1.b4354417,"Stong, Phil","Stong, Phil",1899-1957.,1941,1941,s,1941,    ,"Garden City, N.Y.|Garden City Pub. Co|1941.",1941,,UnknownGenre|NotFiction,"Short stories, American",,,7258891.0,   ,9508121,1,2,2,,,"The other worlds; | 25 modern stories of mystery and imagination, | $c: ed. with an introd. by Phil Stong.",,True,The other worlds; 25 modern stories of mystery and imagination
uc1.b3463712,"Albrand, Martha","Albrand, Martha",,1942,1942,s,1942,    ,"Boston|Little, Brown|1942.",1942,[1st ed.],Fiction,,,PZ3.A3397No,1108147.0,mau,384646,2,2,2,,,No surrender.,,True,No surrender
mdp.39015019181331,"Davenport, Marcia","Davenport, Marcia",1903-1996.,1942,1942,s,1942,    ,New York|C. Scribner's sons|1942.,1942,,Fiction,,,PZ3.D276Val,418621.0,nyu,439262,1,3,2,,,"The valley of decision, | $c: Marcia Davenport.",,True,The valley of decision
uc1.b3446809,"Strasser, Otto","Strasser, Otto",1897-,1943,1943,|,1943,||||,New York|R. M. McBride & company|1943,1943,,NotFiction,1933-1945|History|National socialism,Germany,DD253.S765,588558.0,xx ,6299476,1,2,2,,,"Flight from terror, | $c: by Otto Strasser and Michael Stern.",,True,Flight from terror
uc1.$b87322,"Frankau, Gilbert","Frankau, Gilbert",1884-1952.,1943,1943,s,1943,    ,New York|E. P. Dutton & Co.|1943.,1943,,Fiction|NotFiction,,,PZ3.F85Wor,1234968.0,xx ,6593457,1,2,2,,,World without end; | a novel.,,True,World without end; a novel
mdp.39015006585353,"Upfield, Arthur William","Upfield, Arthur William",1888-1964.,1944,1944,s,1944,    ,"Garden City|New York|Pub. for the Crime club by Doubleday, Doran and company, inc.|1944.",1944,,NotFiction,Australian fiction,,PZ3.U668No,14174476.0,nyu,1187624,1,2,2,,,No footprints in the bush.,,True,No footprints in the bush
mdp.39015024848122,,,,1944,1944,s,1944,    ,"New York|London|Whittlesey House, McGraw-Hill Book Company, Inc.|1944",1944,,Fiction,Short stories,,PZ1.H2355 It,365512.0,nyu,1441833,2,2,2,,,"It's a woman's world, | a collection of stories from Harper's bazaar, | $c: edited by Mary Louise Aswell.",,True,"It's a woman's world, a collection of stories from Harper's bazaar"
uc1.32106014826249,"Smith, Lillian Eugenia","Smith, Lillian Eugenia",1897-1966.,1944,1944,s,1944,    ,New York|Reynal and Hitchcock|1944.,1944,,Fiction|UnknownGenre|NotFiction,Race relations|Civil rights movements|African Americans|Fiction|Interracial dating|Lynching,Georgia,,5280871.0,   ,7122840,1,5,5,,,"Strange fruit, | a novel.",,True,"Strange fruit, a novel"
uc1.b3835564,"Gogarty, Oliver St. John","Gogarty, Oliver St. John",1878-1957.,1945,1945,s,1945,    ,New York|Creative age press|1945,1945,,Fiction,,,PZ3.G5566Mi,332303.0,nyu,393202,3,3,3,,,"Mr. Petunia, | $c: by Oliver St. John Gogarty.",,True,Mr. Petunia
mdp.39015066681480,"Pritchett, V. S (Victor Sawdon)","Pritchett, V. S. (Victor Sawdon)",1900-1997.,1945,1945,s,1945,    ,London|Chatto & Windus|1945.,1945,,Fiction|UnknownGenre|NotFiction,,,,1921342.0,enk,1025736,1,3,3,,,It may never happen : | and other stories / | $c: by V.S. Pritchett.,,True,It may never happen : and other stories
uc1.b3934391,"Caṭṭopādhyāya, Śaratcandra","Caṭṭopādhyāya, Śaratcandra",1876-1938.,1945,1938,s,1945,    ,Benares|Indian Publishers|1945,1945,,UnknownGenre,,,,19373627.0,ii ,1328563,2,2,2,,,"Srikanta, | the autobiography of a wanderer. | $c: [Translated from the original Bengali by Kshitishchandra Sen]",,True,"Srikanta, the autobiography of a wanderer"
mdp.39015002305061,"Huxley, Aldous","Huxley, Aldous",1894-1963.,1946,1932,r,1946,1932,New York|London|Harper & brothers|c1946,1946,,Fiction|NotFiction,,,PZ3.H981Bp15,2457589.0,nyu,481932,3,4,4,,,"Brave new world, | $c: a novel by Aldous Huxley. With a foreword for this edition.",,True,Brave new world
mdp.39015028692120,"Wilder, Robert","Wilder, Robert",1901-1974.,1946,1946,s,1946,    ,New York|Putnam|1946,1946,,Fiction,,,PZ3.W6466Wr,1079791.0,nyu,1188547,2,2,2,,,"Written on the wind, | a novel | $c: by Robert Wilder.",,True,"Written on the wind, a novel"
pst.000029586332,"Hobson, Laura Keane Zametkin","Hobson, Laura Keane Zametkin",,1947,1947,t,1968,1947,"New York|Avon Books|1968, c1947].",1968,,Fiction|NotFiction,Antisemitism|Jews|United States|Fiction,,,819816.0,xx ,12256316,1,4,3,,,Gentleman's agreement / | $c: [by] Laura Z. Hobson.,,True,Gentleman's agreement
mdp.39015008540703,"Cronin, A. J. (Archibald Joseph)","Cronin, A. J. (Archibald Joseph)",1896-1981.,1948,1948,s,1948,    ,"Boston|Little, Brown and Company|1948.",1948,1st ed.,Bookplates (Provenance)|Fiction|Publishers' advertisements,,,PZ3.C8772Sh,364268.0,mau,396160,2,2,2,,,Shannon's way / | $c: by A.J. Cronin.,,True,Shannon's way
mdp.39015025366959,"Maugham, W. Somerset (William Somerset)","Maugham, W. Somerset, (William Somerset)",1874-1965.,1948,1948,s,1948,    ,Garden City|Doubleday|1948.,1948,[1st ed.],Fiction|NotFiction,,,PZ3.M442Cat 2,8991409.0,nyu,459462,2,4,4,,,"Catalina, | a romance.",,True,"Catalina, a romance"
inu.32000007875869,"Honchar, Olesʹ","Honchar, Olesʹ",1918-,1948,1948,m,1948,50,Moscow|Foreign Languages Pub. House|1948-50. b,1948-1950,,Fiction,"Fiction|World War, 1939-1945",,,2148879.0,rur,733504,1,7,7,v.3,3.0,Standard-bearers; | a novel [in three parts],,True,Standard-bearers; a novel [in three parts]
mdp.39015014165461,,,,1948,1948,s,1948,    ,New York|Crown Pub.|1948.,1948,,Fiction,"Science fiction, American",,PZ1.C66Tr,1142422.0,nyu,1441726,2,2,2,,,"A treasury of science fiction / | $c: edited, with an introd. by Groff Conklin.",,True,A treasury of science fiction
mdp.39015000632243,"Lawrence, D. H. (David Herbert)","Lawrence, D. H. (David Herbert)",1885-1930.,1948,1930,s,1948,    ,Melbourne|London [etc.|W. Heinemann ltd.|1948,1948,,Bibliographies|Fiction|Quetzalcoatl (Aztec deity)|NotFiction,Fiction|Aztec mythology,,,2757364.0,at ,100033850,1,4,4,,,"The plumed serpent, | $c: by D. H. Lawrence.",,True,The plumed serpent
mdp.39015031228607,"Davis, H. L. (Harold Lenoir)","Davis, H. L. (Harold Lenoir)",1896-1960.,1949,1949,s,1949,    ,New York|W. Morrow|1949.,1949,,Fiction,,,PZ3.D29355Be,282577.0,nyu,439914,3,3,3,,,Beulah Land.,,True,Beulah Land
wu.89058151408,"Faulkner-Horne, Shirley","Faulkner-Horne, Shirley",1919-,1949,1949,s,1949,    ,London|Witherby|1949,1949,,NotFiction,Horsemanship in literature|English literature,,,4897523.0,enk,5725009,2,2,2,,,The horse-lovers' anthology. | $c: Edited by Shirley Faulkner-Horne.,,True,The horse-lovers' anthology
mdp.39015004283381,"Bradbury, Ray","Bradbury, Ray",1920-2012.,1950,1950,s,1950,    ,"Graden City, N. Y.|Doubleday|1950.",1950,,Fiction|NotFiction,"Fiction|Science fiction, American|Interplanetary voyages",,PZ3.B72453Mar,1074208.0,nyu,474706,1,4,3,,,The Martian chronicles.,,True,The Martian chronicles
uc1.b3295266,"Wilder, Robert","Wilder, Robert",1901-1974.,1950,1950,s,1950,    ,New York|Putnam|1950,1950,,Fiction,,,PZ3.W6466Wai,657414.0,nyu,1188546,2,2,2,,,Wait for tomorrow.,,True,Wait for tomorrow
uc1.$b105983,"Williams, Ben Ames","Williams, Ben Ames",1889-1953.,1950,1950,s,1950,    ,Boston|Houghton Mifflin|1950.,1950,,NotFiction,,,PZ3.W670wPS3545.I5115O9,872672.0,mau,1188566,2,2,2,,,Owen Glen.,,True,Owen Glen
mdp.39015000618630,"Greene, Graham","Greene, Graham",1904-1991.,1951,1951,s,1951,    ,New York|Viking Press|1951.,1951,,Fiction|NotFiction,Adultery|Loss (Psychology)|Fiction|Male friendship|Terminally ill|Triangles (Interpersonal relations),London (England),,365103.0,nyu,433927,4,10,10,,,The end of the affair.,,True,The end of the affair
uc1.$b87174,"Cooper, Duff, Viscount Norwich","Cooper, Duff, Viscount Norwich",1890-1954.,1951,1950,c,1951,1950,New York|Viking Press|1951 [c1950,1951,,Fiction,,,,973363.0,nyu,6593362,1,2,2,,,Operation heartbreak.,,True,Operation heartbreak
uc1.$b392395,"Green, Julien","Green, Julien",1900-1998.,1951,1951,s,1951,    ,New York|Macmillan|1951.,1951,,Fiction|NotFiction,,,,3590809.0,nyu,9385308,1,2,2,,,Moira / | $c: by Julian Green ; translated by Denise Folliot.,,True,Moira
uc1.$b188188,"Druon, Maurice","Druon, Maurice",1918-2009.,1952,1952,s,1952,    ,New York|Dutton|1952.,1952,[1st ed.].,Fiction,,,,1727415.0,nyu,1206513,2,2,2,,,"The rise of Simon Lachaume / | $c: Maurice Druon, translated from the French by Edward Fitzgerald",,True,The rise of Simon Lachaume
mdp.39015038231034,"Gorbatov, Boris Leontʹevich","Gorbatov, Boris Leontʹevich",1908-1954.,1953,1953,s,1953,    ,Moscow|Foreign Languages Publishing House|1953.,1953,,NotFiction,,,,2546220.0,ru ,3134687,3,3,3,,,Donbas : | a novel / | $c: Boris Gorbatov ; [translated from the Russian by Bernard Isaacs].,,True,Donbas : a novel
mdp.39015005306348,"Basso, Hamilton","Basso, Hamilton",1904-1964.,1954,1954,s,1954,    ,"Garden City, N.Y.,Doubleday|1954.",1954,[1st ed.],Fiction,,,PZ3.B2965Vi,279948.0,nyu,358964,2,3,2,,,The view from Pompey's Head.,,True,The view from Pompey's Head
mdp.39015039779825,"Horstmann, Lali","Horstmann, Lali",d. 1954.,1954,1954,s,1954,    ,Boston|Houghton Mifflin|1954.,1954,,NotFiction,"Personal narratives, German|World War, 1939-1945",,D811.5.H72,1266158.0,mau,806441,2,2,2,,,We chose to stay. | $c: With an introd. by Harold Nicolson.,,True,We chose to stay
mdp.39015014858594,"Webber, Gordon","Webber, Gordon",,1954,1954,s,1954,    ,"Boston|Little, Brown|1954.",1954,,Fiction,,,,1495201.0,mau,1188026,2,2,2,,,The far shore,,True,The far shore
uc1.$b189642,"Mauriac, François","Mauriac, François",1885-1970.,1954,1954,|,1954,||||,London|Eyre & Spottiswoode|1954,1954,,NotFiction,,,PZ3.M4463FL,1025023.0,xx ,6655892,1,2,2,,,Flesh and blood | (La chair et le sang) | $c: Translated by Gerard Hopkins.,,True,Flesh and blood (La chair et le sang)
uc1.$b323008,"Bellasis, M. (Margaret)","Bellasis, M. (Margaret)",,1955,1955,s,1955,    ,"New York|Coward-McCann|1955, c1954",1955,[1st American ed.],NotFiction,,,,363078.0,xx ,115397,2,2,2,,,Mrs. Betsey.,,True,Mrs. Betsey
mdp.39015016452883,"Avery, Ira","Avery, Ira",,1955,1955,s,1955,    ,Indianapolis|Bobbs-Merrill|1955,1955,[1st ed.],Fiction,,,PZ4.A955Fi,1424255.0,inu,355219,2,2,2,,,The five fathers of Pepi.,,True,The five fathers of Pepi
mdp.39015050571440,"Breslin, Howard","Breslin, Howard",1912-1979.,1955,1955,s,1955,    ,New York|Crowell|1955,1955,,Fiction,,,PZ3.B7545Sh,620214.0,nyu,477246,2,2,2,,,Shad run.,,True,Shad run
inu.39000005917005,"Dawkins, R. M (Richard McGillivray)","Dawkins, R. M (Richard McGillivray)",1871-1955.,1955,1955,s,1955,    ,Oxford|Clarendon Press|1955.,1955,,NotFiction,Greece|Tales,,GR170.D32,492745.0,enk,1276620,3,3,3,,,"More Greek folktales,",,True,More Greek folktales
mdp.39015016445929,"Chase, Ilka","Chase, Ilka",1905-1978.,1956,1956,s,1956,    ,"Garden City, N.Y.|Doubleday|1956.",1956,[1st ed.],Fiction,,,PZ3.C3886Is,280589.0,nyu,622909,2,2,2,,,The island players.,,True,The island players
mdp.39015001598252,"Flores, Angel","Flores, Angel",1900-1994,1957,1957,s,1957,    ,"New York|Holt, Rinehart and Winston|c1957.",1957,"The Abencerraje.--Lazarillo de Tormes.--Quevedo, F. de.  The life and adventures of Don Pablos the sharper.--Vega, L. de.  Fuente Ovejuna.--Tirso de Molina.  The trickster of Seville.--Calderón de la Barca, P.  The great theatre of the world.",Bibliographies|Fiction,"Classical period, 1500-1700|English literature|Translations from Spanish|Spanish literature|Translations into English",,PQ6267.E1F5,4216635.0,nyu,1015945,3,3,3,,,Masterpieces of the Spanish golden age / | $c: edited by Angel Flores.,,True,Masterpieces of the Spanish golden age
mdp.49015000996539,"O'Faoláin, Seán","O'Faoláin, Seán",1900-1991.,1957,1957,s,1957,    ,"Boston|Little, Brown|c1957.",1957,1st ed.,Fiction,,,PZ3.O32$Fi,33834357.0,mau,4482339,1,6,6,,,The finest stories of Sean O'Faolain / | $c: Séan O'Faoláin.,,True,The finest stories of Sean O'Faolain
osu.32435065346033,"Finney, Jack","Finney, Jack",,1957,1957,s,1957,    ,New York|Dell Pub.Co.|c1957.,1957,,Fiction,,,PZ4.F515Ho,8630946.0,nyu,100824693,2,2,2,,,The house of numbers / | $c: Jack Finney.,,True,The house of numbers
uc1.$b686387,"Shaw, Bernard","Shaw, Bernard",1856-1950.,1958,1950,s,1958,    ,"London|Constable|New York|Dodd, Mead|1958",1958,,Bibliographies|NotFiction,,,PR5365.U45 1958,4455437.0,enk,1024409,3,3,3,,,An unfinished novel / | $c: edited with introduction by Stanley Weintraub.,,True,An unfinished novel
uc1.b4088677,"Spark, Muriel","Spark, Muriel",,1958,1958,s,1958,    ,London|Macmillan|1958.,1958,,Short stories|NotFiction,,,,1956945.0,xx ,6150251,1,3,3,,,"The go-away bird, | with other stories, | $c: by Muriel Spark.",,True,"The go-away bird, with other stories"
mdp.39015011686790,"Norton, Andre","Norton, Andre",,1959,1959,s,1959,    ,New York|Ace Books|c1959.,1959,,Fiction,,,PZ7.N8187Gal,1298590.0,nyu,124201,1,2,2,,,"Galactic derelict, | $c: by Andre Norton [i.e. A. M. Norton]",,True,Galactic derelict
mdp.39015005003556,"Anand, Mulk Raj","Anand, Mulk Raj",1905-2004.,1960,1960,s,1960,    ,Bombay|Kutub-Popular|1960,1960,,Fiction|NotFiction,,,PZ3.A535OL,66139085.0,ii ,657241,1,2,2,,,The old woman and the cow.,,True,The old woman and the cow
mdp.39015001988560,"Lu, Xun","Lu, Xun",1881-1936.,1960,1936,s,1960,    ,Peking|Foreign Languages Press|1960.,1960,,Fiction|UnknownGenre|NotFiction,"Lu, Xun|1881-1936|Translations into English",,,55053611.0,cc ,1774373,1,4,3,,,Selected stories of Lu Hsun pseud. | $c: Translated by Yang Hsien-yi and Gladys Yang,,True,Selected stories of Lu Hsun pseud
inu.32000002543876,"Waugh, Auberon","Waugh, Auberon",,1960,1960,s,1960,    ,London|Chapman & Hall|1960.,1960,,Fiction|UnknownGenre,,,,2064134.0,enk,6060035,2,3,3,,,The foxglove saga / | $c: Auberon Waugh.,,True,The foxglove saga
uc1.32106010984984,"Zoshchenko, Mikhail","Zoshchenko, Mikhail",1895-1958.,1961,1958,s,1961,    ,Ann Arbor|University of Michigan Press|1961,1961,,UnknownGenre|NotFiction,Fiction|Social life and customs,Soviet Union,,6783601.0,miu,980955,2,3,3,,,"Scenes from the bathhouse, and other stories of Communist Russia.",,True,"Scenes from the bathhouse, and other stories of Communist Russia"
mdp.39015000649353,"Espinàs, Josep Maria","Espinàs, Josep Maria",1927-,1961,1961,s,1961,    ,New York|Pantheon|c1961.,1961,,Fiction,,,PZ4.E77By,919455.0,nyu,1217796,2,2,2,,,By nature equal / | $c: Jose Maria Espinas ; translated from the Catalan by Anthony Bonner.,,True,By nature equal
mdp.39015002754367,"Salamanca, J. R","Salamanca, J. R",,1961,1961,s,1961,    ,New York|Simon and Schuster|1961.,1961,,Fiction,,,,1450842.0,nyu,1377749,2,2,2,,,Lilith,,True,Lilith
uc1.b3295312,"White, Robin","White, Robin",1928-,1961,1961,t,1962,1961,New York|Atheneum|1962 [c1961,1962,[1st ed.],Fiction,,,PZ4.W5884Fo2,317197.0,nyu,1775985,2,2,2,,,Foreign soil; | tales of South India.,,True,Foreign soil; tales of South India
mdp.39015000017445,"Hill, Herbert","Hill, Herbert",1924-2004.,1963,1963,s,1963,    ,New York|Knopf|1963.,1963,[1st ed.],NotFiction,Literary collections|African American authors|American literature|African Americans|20th century,,PS508.N3H5,392637.0,nyu,1113028,3,3,3,,,"Soon, one morning; | new writing by American Negroes, 1940-1962. | $c: Selected and edited, with an introd. and biographical notes, by Herbert Hill.",,True,"Soon, one morning; new writing by American Negroes, 1940-1962"
mdp.39015004733260,"Söderberg, Hjalmar","Söderberg, Hjalmar",1869-1941.,1963,1941,s,1963,    ,London|Chatto & Windus|1963.,1963,,Fiction|NotFiction,,,PT9875.S6D613x 1963,2193954.0,enk,1210572,1,2,2,,,Doctor Glas : | a novel / | $c: by Hjalmar Söderberg ; translated by Paul Britten Austin ; with an introduction by William Sansom.,,True,Doctor Glas : a novel
mdp.39015004780816,"Solzhenit͡syn, Aleksandr Isaevich","Solzhenit͡syn, Aleksandr Isaevich",1918-2008.,1963,1963,s,1963,    ,Columbia|University of South Carolina Press|1963.,1963,,Fiction|NotFiction,"Solzhenit͡syn, Aleksandr Isaevich|1918-2008|Social life and customs|Translations into English|Fiction",,,250817.0,scu,1729984,3,5,5,,,"""We never make mistakes""; | two short novels.",,True,"""We never make mistakes""; two short novels"
mdp.39015037369322,"Nathan, Robert","Nathan, Robert",1894-1985.,1964,1964,s,1964,    ,New York|A. A. Knopf|1964.,1964,[1st ed.],Fiction,"Anglo Saxon period, 449-1066|Fiction|History",Great Britain,PZ3.N195Fai,1378556.0,nyu,671089,3,3,3,,,The fair.,,True,The fair
uc1.$b115151,"Sherman, D. R","Sherman, D. R",,1964,1964,s,1964,    ,"Boston|Little, Brown|1964",1964,[1st American ed.],NotFiction,,,PZ4.S5529Ol2,367789.0,mau,1194463,2,2,2,,,"Old Mali and the boy,",,True,Old Mali and the boy
mdp.39015010470519,"Kumin, Maxine","Kumin, Maxine",1925-,1965,1965,s,1965,    ,New York|Harper & Row|1965,1965,[1st ed.],Fiction,,,PZ4.K9647Th,777677.0,nyu,278961,2,2,2,,,"Through dooms of love, | $c: by Maxine Kumin.",,True,Through dooms of love
hvd.hwki32,"Lartéguy, Jean","Lartéguy, Jean",1920-,1965,1965,s,1965,    ,New York|Dutton|1965.,1965,[1st ed.],Fiction,,,PZ4.L339Ye2,1377764.0,nyu,6655274,2,4,4,,,Yellow fever. | $c: Translated from the French by Xan Fielding.,,True,Yellow fever
mdp.39015002717257,"Richter, Conrad","Richter, Conrad",1890-1968.,1966,1966,s,1966,    ,New York|Alfred A. Knopf|1966.,1966,1st ed.,Ink stamps (Provenance)|Fiction|Typefaces (Type evidence)|Bookseller's labels (Provenance)|Publishers' advertisements|Scotch,,,PZ3.R417Co,286009.0,nyu,1029236,3,3,3,,,A country of strangers.,,True,A country of strangers
mdp.39015010766171,"Fallaci, Oriana","Fallaci, Oriana",,1966,1966,s,1966,    ,New York|Atheneum|1966.,1966,[1st ed.],UnknownGenre,National Aeronautics and Space Administration|United States|Officials and employees,,,971061.0,nyu,1805503,2,2,2,,,If the sun dies. | $c: Translated from the Italian by Pamela Swinglehurst.,,True,If the sun dies
uc1.b4091387,"Kersh, Gerald","Kersh, Gerald",1911-1968.,1966,1966,s,1966,    ,New York|New American Library|1966,1966,,Fiction,,,PZ3.K473An,1305884.0,nyu,6151322,1,2,2,,,The angel and the cuckoo.,,True,The angel and the cuckoo
uc1.b3445406,"Raeside, Ian","Raeside, Ian",,1966,1966,s,1966,    ,Bombay|New York|Asia Pub. House|1966,1966,,NotFiction,"Short stories, English|Translations from Marathi|Translations into English|Short stories, Marathi",,PZ1.R12Ro,3276421.0,ii ,6298800,1,2,2,copy 2,,The rough and the smooth; | $c: short stories translated from Marathi by Ian Raeside.,,True,The rough and the smooth;
uc1.$b169903,"Masefield, John","Masefield, John",1878-1967.,1967,1967,s,1967,    ,London|Heinemann|1967,1967,,NotFiction,,,PR6025.A77I58,13335211.0,enk,1025566,2,2,2,,,In glad thanksgiving.,,True,In glad thanksgiving
mdp.39015008527270,"Agee, James","Agee, James",1909-1955.,1968,1955,s,1968,    ,Boston|Houghton Mifflin|1968.,1968,"A memoir, by R. Fitzgerald.--Death in the desert.--They that sow in sorrow shall reap.--Formletter 7G3.--Dedication day.--Run over.--Give him air.--A birthday.--Now as awareness.--Plans for work; October 1937.--Notes for a moving picture: The house.--Southeast of the island; travel notes.--Man's fate.--A mother's tale.",ContainsBiogMaterial|NotFiction,,,PS3501.G35A15 1968,449409.0,mau,621099,3,4,4,,,The collected short prose of James Agee / | $c: Edited and with a memoir by Robert Fitzgerald.,,True,The collected short prose of James Agee
mdp.39015005172427,"Tchernowitz-Avidar, Yemimah","Tchernowitz-Avidar, Yemimah",1909-,1969,1969,s,1969,    ,Ramat-Gan|Massada|1969,1969,,Fiction,,,PZ3.T22113DauPJ5054.T36,107169.0,is ,1494,2,2,2,,,The daughter; | the diary of an Israeli girl. | $c: [Translated from the Hebrew by Zwi Wineberg],,True,The daughter; the diary of an Israeli girl
